Fracture Radii List After Isolated Fracture and Cluster Removal
Format: xRadius yRadius Family# (-2 = userPolygon, -1 = userRectangle, 0 = userEllipse, > 0 is family in order of famProb)
48.8456 48.8456 3
144.632 144.632 3
73.5206 73.5206 2
41.742 41.742 2
35.688 35.688 3
39.8854 39.8854 1
30.2388 30.2388 3
33.5528 33.5528 2
38.7829 38.7829 3
59.1832 59.1832 1
38.4484 38.4484 3
36.9524 36.9524 3
168.121 168.121 3
33.9457 33.9457 3
33.0057 33.0057 1
31.9296 31.9296 3
64.8056 64.8056 3
63.2472 63.2472 3
49.7214 49.7214 3
55.9108 55.9108 1
50.5922 50.5922 3
41.8587 41.8587 3
33.2436 33.2436 1
69.4613 69.4613 2
32.4583 32.4583 3
39.7199 39.7199 3
84.3733 84.3733 3
124.718 124.718 1
36.3694 36.3694 3
52.1635 52.1635 1
34.4337 34.4337 2
54.3682 54.3682 3
135.042 135.042 3
32.1622 32.1622 3
49.076 49.076 2
47.8014 47.8014 3
30.8391 30.8391 2
48.7652 48.7652 1
54.017 54.017 3
33.6548 33.6548 3
40.8335 40.8335 2
47.7208 47.7208 3
50.7111 50.7111 3
44.491 44.491 1
34.7746 34.7746 2
32.0398 32.0398 2
33.2575 33.2575 2
32.5198 32.5198 2
33.8211 33.8211 1
60.1721 60.1721 3
46.9256 46.9256 2
54.8668 54.8668 3
41.0078 41.0078 1
49.8291 49.8291 2
59.7127 59.7127 3
71.7996 71.7996 1
62.8305 62.8305 3
49.6609 49.6609 3
59.9927 59.9927 2
205.235 205.235 3
50.2392 50.2392 1
32.4826 32.4826 3
34.1878 34.1878 3
74.0548 74.0548 2
93.3642 93.3642 3
39.3718 39.3718 2
40.6871 40.6871 3
32.8291 32.8291 3
59.7167 59.7167 3
33.8874 33.8874 1
120.443 120.443 1
36.3711 36.3711 1
31.4155 31.4155 3
83.1068 83.1068 3
33.4374 33.4374 3
30.296 30.296 3
42.2283 42.2283 1
37.4836 37.4836 1
55.384 55.384 2
32.1532 32.1532 3
31.9384 31.9384 3
33.3701 33.3701 1
41.9693 41.9693 3
33.017 33.017 3
45.7623 45.7623 1
32.6512 32.6512 2
31.0841 31.0841 3
52.8743 52.8743 2
32.852 32.852 1
40.6513 40.6513 1
63.9313 63.9313 1
34.3359 34.3359 3
33.0471 33.0471 3
43.8778 43.8778 2
62.8921 62.8921 3
109.748 109.748 3
30.1242 30.1242 3
30.9672 30.9672 3
83.7994 83.7994 3
163.062 163.062 1
56.3114 56.3114 2
128.512 128.512 3
46.2294 46.2294 1
68.2068 68.2068 3
34.0967 34.0967 3
46.9621 46.9621 1
34.8797 34.8797 2
52.6343 52.6343 2
46.9142 46.9142 3
43.8594 43.8594 3
51.2024 51.2024 2
35.0956 35.0956 1
39.0997 39.0997 3
34.011 34.011 2
69.3686 69.3686 3
43.4736 43.4736 3
43.3255 43.3255 3
48.286 48.286 3
30.7384 30.7384 1
64.116 64.116 2
48.106 48.106 3
31.843 31.843 1
33.8273 33.8273 2
88.0959 88.0959 3
61.7878 61.7878 3
37.896 37.896 1
37.2813 37.2813 3
138.967 138.967 2
30.6651 30.6651 2
53.1343 53.1343 3
169.406 169.406 2
48.3665 48.3665 2
32.6787 32.6787 3
54.8373 54.8373 2
39.1567 39.1567 2
32.6942 32.6942 3
32.6072 32.6072 3
31.816 31.816 2
38.6666 38.6666 2
31.7783 31.7783 2
36.3205 36.3205 3
38.3457 38.3457 2
30.1214 30.1214 1
50.5078 50.5078 2
34.1575 34.1575 2
88.2357 88.2357 1
36.5801 36.5801 2
39.4776 39.4776 1
32.028 32.028 1
40.0272 40.0272 2
77.2498 77.2498 1
44.2171 44.2171 3
46.9509 46.9509 3
49.9816 49.9816 1
48.4778 48.4778 2
34.8826 34.8826 1
35.1615 35.1615 3
47.883 47.883 1
39.4152 39.4152 1
36.378 36.378 1
52.2913 52.2913 3
51.9026 51.9026 3
37.9217 37.9217 3
42.4339 42.4339 2
58.6314 58.6314 3
37.7073 37.7073 3
52.1768 52.1768 2
39.4629 39.4629 2
58.0573 58.0573 1
38.0462 38.0462 3
49.1055 49.1055 3
70.0107 70.0107 2
34.5709 34.5709 1
32.8584 32.8584 1
50.9206 50.9206 1
32.4067 32.4067 3
40.957 40.957 1
31.9892 31.9892 2
38.4674 38.4674 1
32.8674 32.8674 3
33.1926 33.1926 1
31.3162 31.3162 3
34.1484 34.1484 1
108.825 108.825 1
81.7712 81.7712 3
43.2889 43.2889 3
30.9023 30.9023 3
39.2284 39.2284 3
35.959 35.959 3
